,Año,Clave_Ent,Cve. Municipio,Tipo de delito,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
805,0,0,8,16,0,0,0,0,0,0,0,0,0,0,0,0
806,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
807,0,0,8,30,0,0,0,0,0,0,0,0,0,0,0,0
808,0,0,8,33,0,0,0,0,0,0,0,0,0,0,0,0
809,0,0,8,33,0,0,0,0,0,0,0,0,0,0,0,0
810,0,0,8,33,0,0,0,0,0,0,0,0,0,0,0,0
811,0,0,8,33,0,0,0,0,0,0,0,0,0,0,0,0
812,0,0,8,33,0,0,0,0,0,0,0,0,0,0,0,0
813,0,0,8,35,0,0,0,0,0,0,0,0,0,0,0,0
814,0,0,8,31,0,0,0,0,0,0,0,0,0,0,0,0
815,0,0,8,28,0,0,0,0,1,0,0,0,1,0,0,0
816,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0
817,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0
818,0,0,8,19,0,0,1,0,0,0,0,0,0,0,0,0
819,0,0,8,37,1,0,1,0,0,0,0,0,0,1,0,0
820,0,0,8,36,0,0,0,0,0,0,0,0,0,0,0,0
821,0,0,8,20,0,0,0,0,0,0,0,0,0,0,0,0
822,0,0,8,29,0,0,0,0,0,1,1,0,2,0,0,1
823,0,0,8,32,0,0,0,0,0,0,0,0,0,0,0,0
824,0,0,8,32,0,3,2,1,1,1,1,3,3,1,2,1
825,0,0,8,32,0,0,0,0,0,0,0,0,0,1,0,0
826,0,0,8,32,0,0,0,0,1,0,0,0,0,0,1,0
827,0,0,8,32,0,0,0,0,0,0,0,0,0,0,0,0
828,0,0,8,32,1,0,0,1,0,0,0,0,1,1,1,0
829,0,0,8,32,0,0,0,0,0,0,0,0,0,0,0,0
830,0,0,8,32,0,0,0,0,0,0,0,0,0,0,0,0
831,0,0,8,32,0,0,0,0,0,0,0,0,0,0,0,0
832,0,0,8,32,1,0,1,0,0,0,0,1,0,0,1,1
833,0,0,8,32,0,0,0,0,0,0,0,0,0,0,0,0
834,0,0,8,32,0,0,0,0,0,0,0,0,0,0,0,0
835,0,0,8,32,0,0,0,0,0,0,1,1,0,0,0,0
836,0,0,8,32,0,0,0,0,0,0,0,0,0,0,0,1
837,0,0,8,32,0,0,0,0,0,0,0,0,0,0,0,0
838,0,0,8,32,0,0,0,0,0,0,0,0,0,0,0,0
839,0,0,8,32,0,0,0,0,0,0,0,0,0,0,0,0
840,0,0,8,32,0,0,0,0,0,0,0,0,0,0,0,0
841,0,0,8,32,0,0,0,0,0,0,0,0,0,0,0,0
842,0,0,8,32,0,0,0,0,0,0,0,0,0,0,0,0
843,0,0,8,32,0,0,0,0,0,0,0,0,0,0,0,0
844,0,0,8,32,0,0,0,0,0,0,0,0,0,0,0,0
845,0,0,8,32,0,0,0,0,0,0,0,0,0,0,0,0
846,0,0,8,32,0,0,0,0,0,0,0,0,0,0,0,0
847,0,0,8,32,1,0,0,0,0,0,0,0,0,0,0,0
848,0,0,8,32,3,3,1,1,0,1,0,0,0,0,0,1
849,0,0,8,32,0,0,0,0,0,0,0,0,0,0,0,0
850,0,0,8,32,1,0,1,0,0,0,1,1,1,1,1,0
851,0,0,8,32,0,0,0,0,0,0,0,0,0,0,0,0
852,0,0,8,32,0,0,0,0,0,0,0,0,0,0,0,0
853,0,0,8,32,0,0,0,0,0,0,0,0,0,0,0,0
854,0,0,8,32,0,0,0,0,0,0,0,0,0,0,0,0
855,0,0,8,32,0,0,0,0,0,0,0,0,0,0,0,0
856,0,0,8,32,0,0,0,0,0,0,0,0,0,0,0,0
857,0,0,8,32,0,0,0,0,0,0,0,0,0,0,0,0
858,0,0,8,32,3,2,3,1,1,2,4,2,2,3,4,2
859,0,0,8,17,0,1,1,0,1,0,1,3,1,0,0,2
860,0,0,8,1,0,0,0,0,0,0,0,0,0,2,0,0
861,0,0,8,13,0,0,2,0,0,0,0,0,0,0,0,0
862,0,0,8,8,4,0,6,1,1,2,3,6,1,2,3,1
863,0,0,8,10,0,0,0,0,0,0,1,1,0,1,0,0
864,0,0,8,24,0,0,0,0,0,0,1,0,0,0,0,0
865,0,0,8,39,0,2,4,0,0,1,1,2,0,1,1,0
866,0,0,8,38,0,0,0,0,0,0,0,0,0,0,0,0
867,0,0,8,21,0,0,0,0,0,0,0,0,0,0,0,0
868,0,0,8,25,0,0,0,0,0,0,0,0,0,0,0,0
869,0,0,8,7,0,0,0,0,0,0,1,0,0,0,0,0
870,0,0,8,34,0,0,0,0,0,0,0,0,0,0,0,0
871,0,0,8,26,0,0,0,0,0,0,0,0,0,0,0,0
872,0,0,8,23,2,1,1,5,6,3,2,0,2,2,0,0
873,0,0,8,5,0,2,2,0,0,0,2,2,4,0,2,3
874,0,0,8,4,0,1,0,1,0,1,0,1,1,0,0,0
875,0,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0
876,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0
877,0,0,8,15,0,0,2,4,5,3,2,4,2,3,3,6
878,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0
879,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0
880,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0
881,0,0,8,27,0,0,1,1,0,0,0,2,1,0,0,0
882,0,0,9,18,1,0,0,0,0,0,0,0,0,0,0,0
883,0,0,9,18,0,0,0,0,0,0,0,0,0,0,0,0
884,0,0,9,18,0,0,0,0,0,0,0,0,0,0,0,0
885,0,0,9,18,0,0,0,0,0,0,0,0,0,0,0,0
886,0,0,9,18,0,0,0,0,0,0,0,0,0,0,0,0
887,0,0,9,18,0,0,0,0,0,0,0,0,0,0,0,0
888,0,0,9,18,1,0,1,1,0,1,0,0,0,0,1,1
889,0,0,9,18,0,0,0,0,0,0,0,0,0,0,0,0
890,0,0,9,18,0,0,0,0,0,0,0,0,0,0,0,0
891,0,0,9,22,0,0,0,0,0,0,1,0,0,0,0,0
892,0,0,9,22,0,0,0,0,0,0,2,1,0,0,1,0
893,0,0,9,22,3,5,4,3,5,10,4,3,0,2,3,4
894,0,0,9,22,0,2,0,0,0,1,1,0,6,3,1,1
895,0,0,9,22,0,0,0,0,0,0,0,0,0,0,0,0
896,0,0,9,22,0,0,0,0,0,0,0,0,0,0,0,0
897,0,0,9,22,0,3,2,1,1,1,2,0,0,2,0,0
898,0,0,9,22,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,9,22,0,0,0,0,0,0,1,1,1,1,0,0
900,0,0,9,16,0,0,0,0,0,0,0,0,0,0,0,0
901,0,0,9,16,0,0,0,0,0,0,0,0,0,0,0,0
902,0,0,9,16,0,0,0,0,0,0,0,0,0,0,0,0
903,0,0,9,16,0,0,0,0,0,0,0,0,0,0,0,0
904,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
905,0,0,9,30,0,0,0,0,0,0,0,1,0,0,0,0
906,0,0,9,33,0,0,0,0,0,0,0,0,0,0,0,0
907,0,0,9,33,0,0,0,0,0,0,0,0,0,0,0,0
908,0,0,9,33,0,0,0,0,0,0,0,0,0,0,0,0
909,0,0,9,33,0,0,0,0,0,0,0,0,0,0,0,0
910,0,0,9,33,0,0,0,0,0,0,0,0,0,0,0,0
911,0,0,9,35,0,0,0,0,0,0,0,0,0,0,0,0
912,0,0,9,31,0,0,0,0,0,0,0,0,0,0,0,0
913,0,0,9,28,0,0,1,1,0,0,0,0,1,0,0,0
914,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0
915,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0
916,0,0,9,19,0,0,0,0,0,0,0,0,0,0,0,0
917,0,0,9,37,0,0,0,0,0,0,0,0,0,1,0,0
918,0,0,9,36,0,0,0,0,0,0,0,0,0,0,0,0
919,0,0,9,20,0,0,0,0,0,0,0,0,0,0,0,0
920,0,0,9,29,0,1,0,0,0,1,0,0,0,2,1,0
921,0,0,9,32,0,0,0,0,0,0,0,0,0,0,0,0
922,0,0,9,32,4,6,7,0,2,3,2,2,4,4,2,3
923,0,0,9,32,0,0,2,0,0,0,0,0,1,0,1,0
924,0,0,9,32,0,0,1,0,0,0,0,0,2,1,0,0
925,0,0,9,32,0,0,0,0,0,0,0,0,0,0,1,0
926,0,0,9,32,0,0,1,0,0,0,1,3,1,0,0,0
927,0,0,9,32,0,0,0,0,0,0,0,0,0,0,0,0
928,0,0,9,32,0,0,0,0,0,0,0,0,0,0,0,0
929,0,0,9,32,0,0,0,0,0,0,0,0,0,0,0,0
930,0,0,9,32,0,0,0,0,0,0,0,0,0,0,1,0
931,0,0,9,32,0,0,0,0,0,0,0,0,0,0,0,0
932,0,0,9,32,0,0,0,0,0,0,0,0,0,0,0,0
933,0,0,9,32,0,0,0,0,0,0,0,0,0,0,0,0
934,0,0,9,32,0,3,1,0,0,0,0,0,0,0,0,0
935,0,0,9,32,0,0,0,0,0,0,0,0,0,0,0,0
936,0,0,9,32,0,0,0,0,0,0,0,0,0,0,0,0
937,0,0,9,32,0,0,0,0,0,0,0,0,0,0,0,0
938,0,0,9,32,0,0,0,0,0,0,0,0,0,0,0,0
939,0,0,9,32,0,0,0,0,0,0,0,1,0,0,0,0
940,0,0,9,32,0,0,0,0,0,0,0,0,0,0,0,0
941,0,0,9,32,0,0,0,0,0,0,0,0,0,0,0,0
942,0,0,9,32,0,0,0,0,0,0,0,0,0,0,0,0
943,0,0,9,32,0,0,0,0,0,0,0,0,0,0,0,0
944,0,0,9,32,0,0,0,0,0,0,0,0,0,0,0,0
945,0,0,9,32,0,1,0,0,0,0,0,0,0,0,0,0
946,0,0,9,32,1,1,0,0,0,1,2,2,1,1,2,1
947,0,0,9,32,1,0,0,0,0,0,0,0,0,0,0,0
948,0,0,9,32,0,0,1,1,0,1,0,2,2,1,1,1
949,0,0,9,32,0,0,0,0,0,0,0,0,0,0,0,0
950,0,0,9,32,0,0,0,0,0,0,0,0,0,0,0,0
951,0,0,9,32,0,0,0,0,0,0,0,0,0,0,0,0
952,0,0,9,32,0,0,0,0,0,0,0,0,0,0,0,0
953,0,0,9,32,0,0,0,0,0,0,0,0,0,0,0,0
954,0,0,9,32,0,0,0,0,0,0,0,0,0,0,0,0
955,0,0,9,32,0,0,0,0,0,0,0,0,0,0,0,0
956,0,0,9,32,6,5,4,1,3,2,2,5,5,3,4,5
957,0,0,9,17,2,3,3,0,2,0,0,1,1,0,1,0
958,0,0,9,1,0,1,0,1,0,3,0,1,1,3,0,1
959,0,0,9,13,1,0,0,0,0,0,0,0,0,0,0,0
960,0,0,9,8,6,7,3,2,5,6,3,4,3,7,1,1
961,0,0,9,10,0,0,1,1,0,1,0,0,0,0,1,1
962,0,0,9,24,0,1,0,0,0,0,0,0,0,0,0,0
963,0,0,9,39,6,3,4,0,0,2,2,4,3,2,2,1
964,0,0,9,38,0,0,0,0,0,0,0,0,0,0,0,0
965,0,0,9,21,0,0,0,0,0,0,0,0,1,0,0,0
966,0,0,9,25,0,0,0,0,0,0,0,0,0,0,0,0
967,0,0,9,7,0,0,1,0,0,0,0,0,0,0,1,0
968,0,0,9,34,0,0,0,0,0,0,0,0,0,0,0,0
969,0,0,9,26,0,1,0,0,0,0,0,0,0,0,0,0
970,0,0,9,23,1,3,5,1,3,3,0,2,1,0,1,2
971,0,0,9,5,8,4,1,2,5,7,3,4,6,9,3,0
972,0,0,9,4,0,1,1,0,1,1,2,0,1,1,2,1
973,0,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0
974,0,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0
975,0,0,9,15,2,9,4,5,8,1,0,3,0,5,5,1
976,0,0,9,6,0,0,1,1,0,0,0,1,0,0,0,0
977,0,0,9,9,1,2,1,0,1,2,0,1,2,1,1,0
978,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0
979,0,0,9,27,3,4,1,1,1,0,2,0,3,2,5,0
980,0,0,10,18,0,0,0,0,1,0,1,0,0,0,0,0
981,0,0,10,18,0,0,0,0,0,0,0,0,0,0,0,0
982,0,0,10,18,0,0,0,0,0,0,0,0,0,0,0,0
983,0,0,10,18,0,0,0,0,0,0,0,0,0,0,0,0
984,0,0,10,18,0,0,0,0,0,0,0,0,0,0,0,0
985,0,0,10,18,0,0,0,0,0,0,0,0,0,0,0,0
986,0,0,10,18,1,1,1,0,1,1,0,2,2,1,0,0
987,0,0,10,18,0,0,0,0,0,0,0,0,0,0,0,0
988,0,0,10,18,0,0,0,0,0,0,0,0,0,0,0,0
989,0,0,10,22,0,0,0,0,0,1,0,0,0,0,0,0
990,0,0,10,22,1,0,0,1,0,0,0,0,0,0,0,2
991,0,0,10,22,10,7,15,13,3,11,10,10,10,11,11,12
992,0,0,10,22,3,1,1,3,1,7,5,10,9,8,1,4
993,0,0,10,22,0,0,0,0,0,0,0,0,0,0,0,0
994,0,0,10,22,0,0,0,0,0,0,0,0,0,0,0,0
995,0,0,10,22,4,2,2,1,1,3,2,2,1,1,6,1
996,0,0,10,22,0,0,0,0,0,0,0,0,0,0,0,0
997,0,0,10,22,1,0,1,1,0,2,1,1,2,0,2,3
998,0,0,10,16,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,10,16,0,0,0,0,0,0,0,0,0,0,0,0
1000,0,0,10,16,0,0,0,0,0,0,0,0,0,0,0,0
1001,0,0,10,16,0,0,0,0,0,0,0,0,0,0,0,0
1002,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0
1003,0,0,10,30,0,0,0,0,0,0,0,0,0,0,0,2
1004,0,0,10,33,0,0,0,0,0,0,0,0,0,0,0,0
1005,0,0,10,33,0,0,0,0,0,0,0,0,0,0,0,0
1006,0,0,10,33,1,0,0,0,0,0,0,0,0,0,0,0
1007,0,0,10,33,0,1,0,0,0,0,0,0,0,0,0,0
1008,0,0,10,33,0,0,0,0,0,0,0,0,0,0,0,0
1009,0,0,10,35,0,0,0,0,0,0,0,0,0,0,0,0
1010,0,0,10,31,0,0,0,0,0,0,0,0,0,0,0,0
1011,0,0,10,28,2,1,3,0,2,2,0,0,2,2,2,3
1012,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0
1013,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0
1014,0,0,10,19,0,0,1,0,0,0,1,0,0,0,0,1
1015,0,0,10,37,1,1,1,1,2,1,0,2,0,0,1,0
1016,0,0,10,36,0,1,1,1,0,0,0,0,2,1,0,0
1017,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0
1018,0,0,10,29,2,1,4,0,1,3,4,2,4,1,1,2
1019,0,0,10,32,0,1,1,0,0,0,1,0,0,0,0,0
1020,0,0,10,32,12,12,10,7,13,16,22,13,2,6,4,10
1021,0,0,10,32,0,0,0,0,0,1,0,0,0,0,0,0
1022,0,0,10,32,6,5,4,1,1,3,3,3,3,2,3,3
1023,0,0,10,32,0,1,0,0,0,1,0,1,0,1,0,1
1024,0,0,10,32,3,2,1,0,1,1,0,2,0,0,0,1
1025,0,0,10,32,0,0,0,0,0,0,0,0,0,0,0,0
1026,0,0,10,32,0,0,0,0,0,0,0,0,0,0,0,0
1027,0,0,10,32,0,0,0,0,0,0,0,0,0,0,0,0
1028,0,0,10,32,2,2,3,0,0,1,2,2,1,0,0,0
1029,0,0,10,32,0,0,0,0,0,0,0,0,0,0,0,0
1030,0,0,10,32,0,0,0,0,0,0,0,0,0,0,0,0
1031,0,0,10,32,0,2,2,1,1,1,2,1,1,0,0,1
1032,0,0,10,32,4,1,3,3,2,0,5,3,4,4,0,3
1033,0,0,10,32,0,0,0,0,0,0,0,0,0,0,0,0
1034,0,0,10,32,0,0,0,0,0,0,0,0,0,0,0,0
1035,0,0,10,32,0,2,1,0,1,0,0,0,0,0,0,0
1036,0,0,10,32,0,0,0,0,0,0,0,0,0,0,0,0
1037,0,0,10,32,0,0,0,0,0,0,0,0,0,0,0,0
1038,0,0,10,32,0,0,0,0,0,0,0,0,0,0,0,0
1039,0,0,10,32,0,0,1,0,0,0,0,0,0,0,0,0
1040,0,0,10,32,0,0,0,0,0,0,0,0,0,0,0,0
1041,0,0,10,32,0,0,0,0,0,0,0,0,0,0,0,0
1042,0,0,10,32,0,0,0,0,0,0,0,0,0,0,0,0
1043,0,0,10,32,0,1,7,1,1,1,2,0,1,2,0,0
1044,0,0,10,32,9,11,11,9,7,7,9,9,4,8,8,11
1045,0,0,10,32,0,0,0,0,0,0,0,0,0,0,0,0
1046,0,0,10,32,1,2,0,0,1,0,1,0,0,0,0,1
1047,0,0,10,32,0,0,0,0,0,0,0,0,0,0,0,0
1048,0,0,10,32,0,0,0,0,0,0,0,0,0,0,0,0
1049,0,0,10,32,0,0,0,0,0,0,0,0,0,0,0,0
1050,0,0,10,32,0,0,0,0,0,0,0,0,0,0,0,0
1051,0,0,10,32,0,0,0,0,0,0,0,0,0,0,0,0
1052,0,0,10,32,0,0,0,0,0,0,0,0,0,0,0,0
1053,0,0,10,32,0,0,0,0,0,0,0,0,0,1,0,0
1054,0,0,10,32,16,8,21,8,8,11,9,9,4,5,5,10
1055,0,0,10,17,7,5,2,0,3,5,5,5,2,6,2,2
1056,0,0,10,1,0,2,3,0,0,2,1,4,0,5,1,0
1057,0,0,10,13,0,0,1,0,0,0,1,0,0,0,0,0
1058,0,0,10,8,11,11,9,5,16,12,14,11,10,18,15,16
1059,0,0,10,10,1,1,2,2,0,0,1,0,2,0,0,2
1060,0,0,10,24,3,1,3,1,0,0,2,3,0,2,0,0
1061,0,0,10,39,8,9,5,4,9,10,6,9,5,9,4,5
1062,0,0,10,38,0,0,0,0,0,0,0,0,0,0,0,0
1063,0,0,10,21,1,0,1,0,0,0,0,0,0,0,0,0
1064,0,0,10,25,0,0,1,0,0,0,0,0,0,0,0,0
1065,0,0,10,7,1,1,0,0,0,0,1,0,1,0,0,0
1066,0,0,10,34,0,0,0,0,0,0,0,0,0,0,0,0
1067,0,0,10,26,0,0,0,0,0,0,0,0,0,0,0,0
1068,0,0,10,23,3,5,10,4,8,12,8,1,1,6,0,0
1069,0,0,10,5,5,5,14,11,6,14,17,13,5,7,6,9
1070,0,0,10,4,1,1,4,4,0,2,1,2,5,2,2,2
1071,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0
1072,0,0,10,14,0,0,0,0,0,0,0,0,0,0,0,0
1073,0,0,10,15,2,3,3,4,1,2,0,1,2,3,3,6
1074,0,0,10,6,0,0,0,0,0,0,0,0,0,0,1,0
1075,0,0,10,9,1,1,1,1,1,0,1,0,1,1,0,5
1076,0,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0
1077,0,0,10,27,4,4,3,2,2,2,2,4,4,2,3,1
1078,0,1,11,18,12,5,31,23,25,15,24,16,30,18,29,16
1079,0,1,11,18,0,1,0,2,1,2,3,1,3,0,0,4
1080,0,1,11,18,2,4,4,1,1,3,3,8,3,2,6,1
1081,0,1,11,18,0,0,0,0,4,1,6,9,2,3,1,9
1082,0,1,11,18,0,0,0,0,0,0,0,0,0,0,0,0
1083,0,1,11,18,0,0,0,0,0,0,0,0,0,0,0,0
1084,0,1,11,18,5,4,7,2,4,15,9,12,6,10,9,5
1085,0,1,11,18,1,2,1,1,2,0,0,0,1,0,2,2
1086,0,1,11,18,0,0,0,0,0,0,3,0,0,0,0,2
1087,0,1,11,22,2,2,0,2,2,4,3,4,8,1,8,8
1088,0,1,11,22,7,4,4,2,3,4,2,6,1,2,3,3
1089,0,1,11,22,21,11,20,8,19,21,6,20,14,15,13,10
1090,0,1,11,22,34,37,32,21,30,27,42,42,40,42,35,24
1091,0,1,11,22,1,0,0,0,0,0,0,0,0,0,0,0
1092,0,1,11,22,0,0,0,0,1,0,1,1,0,0,1,0
1093,0,1,11,22,2,0,6,1,1,3,0,11,1,1,0,0
1094,0,1,11,22,2,3,2,8,0,2,2,1,2,1,1,1
1095,0,1,11,22,11,11,12,0,6,22,19,0,11,11,9,12
1096,0,1,11,16,0,0,0,0,0,0,1,0,1,0,1,0
1097,0,1,11,16,0,1,0,0,1,0,0,0,0,0,0,0
1098,0,1,11,16,0,0,0,0,0,0,0,0,0,0,0,0
1099,0,1,11,16,0,0,0,0,0,0,0,0,0,1,0,0
1100,0,1,11,0,0,1,1,0,0,0,1,1,0,0,0,3
1101,0,1,11,30,17,16,17,16,19,31,25,25,25,23,30,65
1102,0,1,11,33,0,0,0,0,0,0,0,0,0,0,0,0
1103,0,1,11,33,0,0,0,0,0,0,0,0,0,0,0,0
1104,0,1,11,33,0,0,0,0,0,0,0,0,0,0,0,0
1105,0,1,11,33,0,0,0,0,0,0,0,0,0,0,0,0
1106,0,1,11,33,0,0,0,0,0,0,0,0,0,0,0,0
1107,0,1,11,35,0,0,1,0,0,0,0,0,0,0,0,0
1108,0,1,11,31,0,0,0,0,0,0,0,0,0,0,0,0
1109,0,1,11,28,7,8,13,11,7,3,6,8,15,18,9,4
1110,0,1,11,2,18,24,23,13,14,19,19,19,17,23,18,10
1111,0,1,11,3,0,0,0,0,0,0,0,0,0,0,0,0
1112,0,1,11,19,3,7,3,1,1,3,1,1,7,5,3,0
1113,0,1,11,37,12,9,10,8,4,8,10,11,8,26,12,6
1114,0,1,11,36,1,2,1,2,3,1,6,4,6,7,2,1
1115,0,1,11,20,0,0,0,1,0,0,0,0,0,0,0,0
1116,0,1,11,29,1,1,1,1,2,2,2,5,0,3,0,2
1117,0,1,11,32,1,2,3,0,3,2,2,1,1,0,2,0
1118,0,1,11,32,65,55,51,42,31,51,60,47,47,44,40,41
1119,0,1,11,32,6,2,4,4,4,2,2,5,0,3,2,6
1120,0,1,11,32,82,69,66,47,40,59,59,69,61,69,64,59
1121,0,1,11,32,0,0,0,0,0,0,0,0,0,0,1,2
1122,0,1,11,32,2,8,7,6,2,4,3,4,1,6,9,5
1123,0,1,11,32,0,0,0,0,0,0,0,0,0,0,0,0
1124,0,1,11,32,0,0,0,0,0,0,0,0,0,0,0,0
1125,0,1,11,32,0,0,0,0,0,0,0,0,0,0,0,0
1126,0,1,11,32,0,2,1,0,0,0,0,0,0,0,0,0
1127,0,1,11,32,0,0,1,0,0,0,0,0,2,0,0,0
1128,0,1,11,32,1,0,0,0,0,0,0,0,0,0,0,0
1129,0,1,11,32,21,23,17,13,15,9,8,13,10,31,11,14
1130,0,1,11,32,23,16,13,2,9,18,21,23,17,23,26,25
1131,0,1,11,32,0,0,0,0,0,0,0,0,0,0,0,0
1132,0,1,11,32,0,0,0,0,0,0,0,0,0,0,0,0
1133,0,1,11,32,0,0,0,0,0,0,0,0,0,0,0,0
1134,0,1,11,32,0,0,0,0,0,0,0,0,0,0,0,0
1135,0,1,11,32,0,1,0,0,0,0,0,0,0,0,0,0
1136,0,1,11,32,0,0,0,0,0,0,0,0,0,0,0,0
1137,0,1,11,32,0,0,0,0,0,0,0,1,0,0,0,0
1138,0,1,11,32,0,0,0,0,0,0,0,0,0,0,0,0
1139,0,1,11,32,1,0,0,0,0,0,0,0,0,0,0,0
1140,0,1,11,32,0,0,0,0,1,0,0,0,0,0,0,0
1141,0,1,11,32,26,26,18,17,8,7,10,28,9,13,19,13
1142,0,1,11,32,15,8,15,8,6,14,13,10,11,12,4,10
1143,0,1,11,32,0,0,0,0,0,0,0,0,0,0,0,0
1144,0,1,11,32,2,1,2,3,4,3,7,5,1,1,2,2
1145,0,1,11,32,0,0,0,0,0,0,0,0,0,0,0,0
1146,0,1,11,32,0,0,0,0,0,0,0,0,0,0,0,0
1147,0,1,11,32,0,0,0,0,0,0,0,0,0,0,0,0
1148,0,1,11,32,0,0,0,0,0,0,0,0,0,0,0,0
1149,0,1,11,32,0,0,0,0,0,0,0,0,0,0,0,0
1150,0,1,11,32,0,0,0,0,0,0,0,0,0,0,0,0
1151,0,1,11,32,35,21,40,17,12,11,11,11,24,18,9,15
1152,0,1,11,32,68,49,61,46,44,46,54,56,61,52,49,41
1153,0,1,11,17,23,24,23,10,9,19,26,42,37,39,30,22
1154,0,1,11,1,4,5,4,3,4,5,8,7,6,2,6,4
1155,0,1,11,13,1,0,1,2,1,2,2,2,2,1,1,1
1156,0,1,11,8,58,58,63,54,48,73,67,81,82,81,83,75
1157,0,1,11,10,13,20,14,10,10,19,32,36,30,38,37,19
1158,0,1,11,24,8,6,4,4,2,7,10,13,7,12,6,5
1159,0,1,11,39,63,64,69,44,52,72,74,78,83,91,77,62
1160,0,1,11,38,0,0,0,0,0,0,0,0,0,0,0,0
1161,0,1,11,21,13,11,8,0,1,8,13,16,14,24,18,6
1162,0,1,11,25,5,5,5,2,7,8,9,8,8,12,5,3
1163,0,1,11,7,5,9,10,3,3,5,5,2,5,4,6,3
1164,0,1,11,34,0,0,0,0,0,0,0,0,0,0,0,0
1165,0,1,11,26,0,0,0,0,0,0,0,1,0,0,1,0
1166,0,1,11,23,51,57,57,45,38,36,37,65,53,58,55,51
1167,0,1,11,5,43,45,44,32,27,44,57,62,72,66,46,35
1168,0,1,11,4,10,13,19,5,5,14,14,19,18,24,11,12
1169,0,1,11,12,0,0,0,0,0,0,0,0,0,0,0,0
1170,0,1,11,14,3,2,0,1,1,1,1,4,1,2,5,3
1171,0,1,11,15,6,7,2,1,1,2,4,6,7,18,5,4
1172,0,1,11,6,0,0,0,0,1,0,0,1,1,3,0,0
1173,0,1,11,9,10,21,10,4,11,11,5,12,11,13,8,8
1174,0,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0
1175,0,1,11,27,55,61,58,30,43,39,50,61,57,67,56,53
1176,0,1,12,18,5,6,10,5,7,8,9,14,16,8,8,13
1177,0,1,12,18,1,1,1,1,3,2,2,1,2,4,1,2
1178,0,1,12,18,3,3,3,0,3,6,5,3,4,3,7,1
1179,0,1,12,18,0,2,1,1,2,3,0,0,6,3,0,0
1180,0,1,12,18,0,0,0,0,0,0,0,0,0,0,0,0
1181,0,1,12,18,0,0,0,0,0,0,0,0,0,0,0,0
1182,0,1,12,18,7,5,9,9,10,4,5,12,8,5,9,11
1183,0,1,12,18,0,0,0,0,0,0,0,0,0,0,0,1
1184,0,1,12,18,0,0,0,0,0,0,1,1,0,0,0,1
1185,0,1,12,22,5,12,12,7,9,6,7,8,6,8,4,10
1186,0,1,12,22,20,10,12,18,15,21,24,13,13,12,17,9
1187,0,1,12,22,16,18,26,9,7,13,24,37,31,14,15,12
1188,0,1,12,22,76,75,75,71,64,82,77,84,83,83,80,72
1189,0,1,12,22,0,0,0,0,0,0,0,0,0,0,1,0
1190,0,1,12,22,0,0,0,0,0,0,0,0,0,0,0,0
1191,0,1,12,22,5,6,5,2,2,0,1,6,2,3,2,1
1192,0,1,12,22,1,3,3,16,3,2,3,6,6,7,3,3
1193,0,1,12,22,34,38,33,0,17,23,31,27,32,39,29,33
1194,0,1,12,16,0,0,0,0,0,0,0,0,0,0,0,0
1195,0,1,12,16,0,0,0,0,0,0,0,0,1,0,0,0
1196,0,1,12,16,0,2,0,0,0,0,2,0,0,0,0,0
1197,0,1,12,16,0,0,0,0,0,0,0,0,0,0,0,0
1198,0,1,12,0,3,0,3,0,2,1,2,2,2,0,2,1
1199,0,1,12,30,24,24,46,27,35,38,39,41,34,46,37,31
1200,0,1,12,33,0,0,0,0,0,0,0,2,0,0,0,0
1201,0,1,12,33,0,0,0,0,0,0,0,0,0,0,0,0
1202,0,1,12,33,0,0,0,0,0,0,0,0,0,0,0,0
1203,0,1,12,33,0,0,0,0,0,0,0,0,0,0,0,0
1204,0,1,12,33,0,0,0,0,0,0,0,0,0,0,0,0
1205,0,1,12,35,0,0,0,0,0,0,0,0,0,0,0,0
1206,0,1,12,31,0,0,0,0,0,0,0,0,0,0,0,0
1207,0,1,12,28,9,24,28,15,8,16,19,24,9,20,16,18
